"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12"
"Lackawanna","PA","Scranton","42","069",127,129000,129000,125000,125000,125000,125000,124900,115000,115000,112450,115000,114900,108000,109450,109900,109900,114950,115000,119000,119000,115000,114000,114900,113000,113000,111000,114997,112450,109000,109900,104900,109000,109000,105900,101999,99900,99900,99500,99000,99900,99925,113700,112500,109950,114900,109000,116000,115000,111000,113450,109950,105000,109000,107000,104950,103450,102900,104000,99999,99900,99000,99000,95000,94900,99000,99000,99000,94500,95000,92500,89900,89000,88000,85000,85000,89000,89900,89900,89900,89900,90000,94900,95000,91000
"Trumbull","OH","Youngstown","39","155",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,85900,82500,89900,86450,84900,84950,89900,84900,83700,84900,74900,74900,69900,74900,84900,79900,89900,82400,86400,76400,78450,79000,74500,74500,79950,75000,80000,86450,87900,90000,80000,79900,81750,89950,84900,80400,79900,78400,68000,69000
"New Hanover","NC","Wilmington","37","129",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,265000,244000,235000,235000,229900,232500,230000,238900,230000,236900,249000,239900,239900,221949
"Broome","NY","Binghamton","36","007",130,82500,84900,84900,84900,79900,79900,79900,79900,79900,79900,79900,80000,82900,84900,82000,79900,80000,83900,80000,81000,80000,84500,80000,80000,79900,79900,79900,79900,79900,79900,79900,79900,79900,79500,79900,79900,82000,79900,79900,80000,80000,80000,80000,80000,79950,79950,79900,79900,79900,79900,74200,74900,77450,79000,79900,79900,79949.5,79900,81625,79900,79900,79900,79900,78900,79900,79900,79900,78900,78000,78000,79900,79900,74700,74250,79900,80000,84900,79900,79900,79500,79900,75450,79000,76450
"Mohave","AZ","Lake Havasu City","04","015",131,197450,195000,219900,219450,219000,219900,219900,219000,199999,195000,195000,163950,176950,162500,155000,179000,199999,219450,199999,199999,219900,219900,2e+05,199999,215000,199900,179000,199000,199900,199000,199450,219900,199000,199450,212200,219900,202450,202450,219900,219900,219900,219900,219900,219900,219900,209900,195000,205000,199900,199900,174950,162450,189900,195950,199700,175000,199900,204900,204900,204900,204900,206000,214000,208500,209200,207450,209900,208000,214000,209450,219800,223450,219450,219900,219900,205000,205000,209500,214000,202450,227450,235000,239900,235000
"York","ME","Portland","23","031",132,215000,210000,212400,199450,199000,199000,199000,198500,198500,194500,199000,198000,189900,189900,199000,192400,206950,209969,215000,209450,209900,207450,209400,199900,199900,199000,199000,199900,209900,202000,208900,2e+05,199900,199700,199250,196900,189400,184900,187900,189650,191000,199450,210000,199900,199900,199900,199000,193000,189000,186250,194000,199900,207900,210000,215000,204900,199950,197000,2e+05,197450,194950,199950,211900,219900,219900,215000,225000,224900,223900,224000,219900,224900,219900,205000,213900,210000,225000,224900,224950,220000,219000,215000,219950,219900
"Litchfield","CT","Torrington","09","005",133,199900,204900,199900,224900,224900,214450,214000,199900,202000,211500,219900,200950,189900,199900,205500,212400,209450,212450,199900,192400,199450,199900,199900,197000,199900,219900,246750,249900,245000,225000,217500,223975,219900,199000,195000,189500,182400,182450,197000,229000,239900,239900,239950,244950,249900,249900,237500,234900,204950,239900,234900,229000,239950,229900,239900,239900,259900,259900,274950,267000,232000,224900,259900,259900,269000,269000,250000,256500,255000,250000,249950,249450,249900,249000,229950,223500,209900,224900,249000,229500,244900,244900,227000,227000
"Harrison","MS","Gulfport","28","047",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500,121000,130000,133000,133000,130000,129000,129000,125000,125000,129000,129700,136000,134000,145000,149997.5,149992.5
"Peoria","IL","Peoria","17","143",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000,61750,63000,60750,50000,50000,48750,55000,55000,55000,60000,63000,60000,63000,62500,61000
"Hawaii","HI","Hilo","15","001",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461950,425000,499000,527500,499000,534500,512500,534500,539000,527000,539000,524900,499900,490000
