,Rank2016,District,City,RegionName,County,Score2016,Score2015,Rank2015,SchoolDiggerRating,sold_15,sold_16,list_15,list_16,one_15,one_16,two_15,two_16,thre_15,thre_16,four_15,four_16,five_15,five_16,cond_15,cond_16,trip_15,trip_16,sfr_15,sfr_16
697,661.0,Antioch Unified,Antioch,94509,Contra Costa,0.3419334,0.3476235,649,1.0,288829.166667,324608.333333,300652.083333,334654.166667,,,,,278550.0,320232.083333,355520.833333,381280.75,,,,,,,306472.5,339153.75
698,663.0,South Monterey County Joint Union High,King City,93930,Monterey,0.3385518,0.2879773,709,1.0,,,,,,,,,,,,,,,,,,,,
699,784.0,King City Union,King City,93930,Monterey,0.200109,0.1983012,781,0.0,,,,,,,,,,,,,,,,,,,,
700,,Bitterwater-Tully Elementary,King City,93930,Monterey,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
701,664.0,Empire Union Elementary,Modesto,95357,Stanislaus,0.3365909,0.3674432,629,1.0,230000.0,287000.0,,,,,,,,,,,,,,,,,,
702,665.0,Hayward Unified,Hayward,94544,Alameda,0.3332404,0.3574954,641,1.0,452389.583333,514830.0,472166.666667,501537.458333,,,,,473690.0,506096.916667,,,,,,,,,496227.0,522697.833333
703,746.0,Alameda County Office Of Education,Hayward,94544,Alameda,0.2590746,0.3559443,643,1.0,452389.583333,514830.0,472166.666667,501537.458333,,,,,473690.0,506096.916667,,,,,,,,,496227.0,522697.833333
704,666.0,Selma Unified,Selma,93662,Fresno,0.3290233,0.3601749,637,1.0,192614.93214,188758.59728,222680.0,215095.791667,,,,,,184141.666667,,,,,,,,,221960.0,212254.166667
705,671.0,Salinas Union High,Salinas,93901,Monterey,0.3229198,0.3120968,684,1.0,403490.196078,437651.838225,423762.5,465741.666667,,,,,,,,,,,,,,,434400.0,495575.0
706,828.0,Salinas City Elementary,Salinas,93901,Monterey,0.1326208,0.1425018,813,0.0,403490.196078,437651.838225,423762.5,465741.666667,,,,,,,,,,,,,,,434400.0,495575.0
707,672.0,Colton Joint Unified,Colton,92324,San Bernardino,0.3225723,0.3099073,686,1.0,231150.0,245991.666667,233562.5,256766.208333,,,189000.0,207229.166667,235862.5,250761.458333,287072.222222,309454.166667,,,,,,,240466.25,263037.291667
708,674.0,Pittsburg Unified,Pittsburg,94565,Contra Costa,0.3216667,0.3242261,667,1.0,318502.083333,341308.333333,340039.416667,385213.541667,,,,,302629.125,333354.166667,387899.958333,439584.541667,,,,,,,343493.25,386906.875
709,,SBE - Synergy,Pittsburg,94565,Contra Costa,(n/a),(n/a),(n/a),,318502.083333,341308.333333,340039.416667,385213.541667,,,,,302629.125,333354.166667,387899.958333,439584.541667,,,,,,,343493.25,386906.875
710,676.0,Robla Elementary,Sacramento,95838,Sacramento,0.3212951,0.3161487,674,1.0,164185.0473,180791.666667,159501.636364,187810.291667,,,,,169662.954545,203091.666667,,,,,,,,,161353.545455,188527.5
711,678.0,Oakland Unified,Oakland,94607,Alameda,0.3207407,0.3436487,655,1.0,470520.833333,532865.497725,471300.0,562649.583333,,,,,,,,,,,,,,,,
712,680.0,Washington Colony Elementary,Fresno,93706,Fresno,0.3190899,0.1942535,786,1.0,95000.0,98823.5294,113228.571429,114170.0,,,,,,,,,,,,,,,113042.857143,114170.0
713,781.0,West Park Elementary,Fresno,93706,Fresno,0.2045991,0.1746527,793,0.0,95000.0,98823.5294,113228.571429,114170.0,,,,,,,,,,,,,,,113042.857143,114170.0
714,787.0,Orange Center,Fresno,93706,Fresno,0.1969018,0.2142493,774,0.0,95000.0,98823.5294,113228.571429,114170.0,,,,,,,,,,,,,,,113042.857143,114170.0
715,790.0,Washington Unified,Fresno,93706,Fresno,0.1871959,0.1740406,794,0.0,95000.0,98823.5294,113228.571429,114170.0,,,,,,,,,,,,,,,113042.857143,114170.0
716,681.0,Azusa Unified,Azusa,91702,Los Angeles,0.3190546,0.2997861,698,1.0,362741.666667,374583.333333,386761.416667,444155.75,,,,303427.227273,379925.0,443814.541667,505936.083333,596053.416667,,,331983.291667,329805.708333,,,422374.166667,480806.916667
717,683.0,Pajaro Valley Unified,Watsonville,95076,Santa Cruz,0.3186124,0.3380781,660,1.0,446692.102009,478415.97286,534500.0,569416.666667,,,384868.75,392166.625,586041.666667,581020.833333,,,,,,,,,558618.75,572833.208333
718,685.0,Del Norte County Unified,Crescent City,95531,Del Norte,0.3182083,0.3327514,662,1.0,169366.29727,181841.81,194854.166667,214245.75,,,,,,,,,,,,,,,194645.833333,214245.75
719,,Del Norte County Office Of Education,Crescent City,95531,Del Norte,(n/a),(n/a),(n/a),,169366.29727,181841.81,194854.166667,214245.75,,,,,,,,,,,,,,,194645.833333,214245.75
720,,Del Norte County ROP,Crescent City,95531,Del Norte,(n/a),(n/a),(n/a),,169366.29727,181841.81,194854.166667,214245.75,,,,,,,,,,,,,,,194645.833333,214245.75
721,687.0,Woodlake Unified,Woodlake,93286,Tulare,0.3168676,0.2571038,745,1.0,,,,,,,,,,,,,,,,,,,,
722,688.0,Santa Ana Unified,Santa Ana,92701,Orange,0.3163918,0.3137531,681,1.0,360980.392167,291794.8718,,,,,,,,,,,,,213378.916667,242737.5,,,,
723,689.0,Oroville Union High,Oroville,95966,Butte,0.31409,0.398866,595,1.0,152473.08824,156765.0,189475.0,237916.666667,,,139741.666667,138512.5,198342.857143,221943.083333,,,,,,,,,189475.0,237841.666667
724,753.0,Oroville City Elementary,Oroville,95966,Butte,0.2512257,0.2094809,779,1.0,152473.08824,156765.0,189475.0,237916.666667,,,139741.666667,138512.5,198342.857143,221943.083333,,,,,,,,,189475.0,237841.666667
725,,Feather Falls Union Elementary,Oroville,95966,Butte,(n/a),(n/a),(n/a),,152473.08824,156765.0,189475.0,237916.666667,,,139741.666667,138512.5,198342.857143,221943.083333,,,,,,,,,189475.0,237841.666667
726,691.0,Monson-Sultana Joint Union Elementary,Dinuba,93618,Tulare,0.3128407,0.1007975,833,1.0,163750.0,173588.2353,,,,,,,,,,,,,,,,,,
727,694.0,Dinuba Unified,Dinuba,93618,Tulare,0.3109095,0.2597065,740,1.0,163750.0,173588.2353,,,,,,,,,,,,,,,,,,
728,695.0,Needles Unified,Needles,92363,San Bernardino,0.3074458,0.3454763,652,1.0,,,79925.0,96420.8333333,,,,,129780.0,141983.333333,,,,,,,,,80575.0,96420.8333333
729,696.0,Patterson Joint Unified,Patterson,95363,Stanislaus,0.3062244,0.3171108,672,1.0,273699.41176,271115.196083,286354.166667,305056.25,,,,,,,288992.75,324637.458333,,,,,,,286377.041667,305882.916667
730,697.0,Valley Center-Pauma Unified,Valley Center,92082,San Diego,0.3059825,0.4141174,577,1.0,505454.945057,558141.6742,635812.5,673685.416667,,,,,557025.0,589403.916667,,710783.333333,,,,,,,637187.5,673743.75
731,698.0,Livingston Union,Livingston,95334,Merced,0.3057481,0.2946053,703,1.0,,,,,,,,,,,,,,,,,,,,
732,699.0,Inglewood Unified,Inglewood,90301,Los Angeles,0.3049191,0.2868313,710,1.0,,,,,,,,,,,,,,,,,,,,
733,701.0,Merced City Elementary,Merced,95340,Merced,0.3021489,0.3048294,691,1.0,201344.343891,195762.08146,222802.083333,226229.166667,,,,,217755.555556,216058.333333,,,,,,,,,227199.954545,226350.0
734,702.0,Fontana Unified,Fontana,92335,San Bernardino,0.3016654,0.3068866,688,1.0,266800.0,292783.333333,275283.083333,295312.0,,,225279.0,254241.666667,272545.333333,292312.75,319743.75,335975.0,,,,,,,279170.75,300519.083333
735,705.0,San Diego County Office Of Education,San Diego,92111,San Diego,0.3003343,0.3132278,682,1.0,416912.5,461858.333333,459020.833333,504149.958333,,,,,,,,,,,,,,,530125.0,554266.583333
736,,San Diego County ROP,San Diego,92111,San Diego,(n/a),(n/a),(n/a),,416912.5,461858.333333,459020.833333,504149.958333,,,,,,,,,,,,,,,530125.0,554266.583333
737,706.0,Compton Unified,Compton,90221,Los Angeles,0.2997411,0.2846218,711,1.0,311633.201375,325945.29412,285319.75,329462.375,,,,,296944.958333,340395.291667,,,,,,,,,286394.083333,329674.833333
738,,SBE - Lifeline Education Charter,Compton,90221,Los Angeles,(n/a),(n/a),(n/a),,311633.201375,325945.29412,285319.75,329462.375,,,,,296944.958333,340395.291667,,,,,,,,,286394.083333,329674.833333
739,707.0,Contra Costa County Office Of Education,Pleasant Hill,94523,Contra Costa,0.298883,0.2617252,736,1.0,560425.0,623000.0,588627.333333,635224.958333,,,,,,,,,,,,,,,626035.416667,666153.666667
740,,Contra Costa County ROP,Pleasant Hill,94523,Contra Costa,(n/a),(n/a),(n/a),,560425.0,623000.0,588627.333333,635224.958333,,,,,,,,,,,,,,,626035.416667,666153.666667
741,708.0,Golden Feather Union Elementary,Oroville,95965,Butte,0.2986348,0.2199233,770,1.0,144000.0,168000.0,,,,,,,201708.333333,185150.0,,,,,,,,,,
742,752.0,Thermalito Union Elementary,Oroville,95965,Butte,0.2518489,0.1968136,784,1.0,144000.0,168000.0,,,,,,,201708.333333,185150.0,,,,,,,,,,
743,,Butte County Office Of Education,Oroville,95965,Butte,(n/a),(n/a),(n/a),,144000.0,168000.0,,,,,,,201708.333333,185150.0,,,,,,,,,,
744,,Butte County ROP,Oroville,95965,Butte,(n/a),(n/a),(n/a),,144000.0,168000.0,,,,,,,201708.333333,185150.0,,,,,,,,,,
745,709.0,Cutler-Orosi Joint Unified,Orosi,93647,Tulare,0.2985132,0.2238674,767,1.0,,,,,,,,,,,,,,,,,,,,
746,711.0,Los Banos Unified,Los Banos,93635,Merced,0.2965375,0.3122698,683,1.0,226662.5,252250.0,254102.083333,267249.916667,,,,,216258.25,243666.666667,281954.166667,297941.625,,,,,,,255910.333333,270475.0
747,713.0,Rialto Unified,Rialto,92376,San Bernardino,0.2953241,0.3145545,678,1.0,265000.0,274541.666667,261587.375,289804.166667,,,,,253037.416667,278316.666667,282925.0,299500.0,,,,,,,264258.833333,290945.791667
748,717.0,Esparto Unified,Esparto,95627,Yolo,0.2927415,0.3888766,604,1.0,,,,,,,,,,,,,,,,,,,,
749,718.0,Taft Union High,Taft,93268,Kern,0.2915851,0.314157,679,1.0,93088.9705833,103562.94118,128162.5,127424.583333,,,,,134514.285714,141235.375,,,,,,,,,128433.333333,128000.0
750,,Taft City,Taft,93268,Kern,(n/a),(n/a),(n/a),,93088.9705833,103562.94118,128162.5,127424.583333,,,,,134514.285714,141235.375,,,,,,,,,128433.333333,128000.0
751,,West Side ROP,Taft,93268,Kern,(n/a),(n/a),(n/a),,93088.9705833,103562.94118,128162.5,127424.583333,,,,,134514.285714,141235.375,,,,,,,,,128433.333333,128000.0
752,721.0,Hesperia Unified,Hesperia,92345,San Bernardino,0.2868052,0.2747268,718,1.0,187077.083333,205029.166667,213225.0,232987.0,,,139758.25,153922.916667,192278.75,218579.166667,258570.833333,281858.333333,,,,,,,213062.5,232778.708333
753,723.0,Riverbank Unified,Riverbank,95367,Stanislaus,0.2836931,0.2347297,761,1.0,254608.82353,276164.93212,271740.791667,293176.958333,,,,,,,,330538.333333,,,,,,,271740.791667,293176.958333
754,728.0,Emery Unified,Emeryville,94608,Alameda,0.2765625,0.2821762,712,1.0,500992.904155,555080.0,,,,,,,,,,,,,505142.857143,517180.333333,,,,
755,729.0,Montebello Unified,Montebello,90640,Los Angeles,0.2759671,0.2674406,730,1.0,426046.2544,450928.921567,414433.208333,448791.625,,,,,426510.0,465825.0,,,,,,,,,450120.833333,490679.166667
756,730.0,Gustine Unified,Gustine,95322,Merced,0.2754974,0.2710448,725,1.0,,,,,,,,,,,,,,,,,,,,
757,731.0,Madera Unified,Madera,93637,Madera,0.2741223,0.273681,719,1.0,196425.514191,207175.31674,210944.833333,218645.291667,,,,,201729.083333,211079.166667,,,,,,,,,207881.583333,217195.833333
758,,Madera County Office Of Education,Madera,93637,Madera,(n/a),(n/a),(n/a),,196425.514191,207175.31674,210944.833333,218645.291667,,,,,201729.083333,211079.166667,,,,,,,,,207881.583333,217195.833333
759,733.0,Los Angeles County Office Of Education,Downey,90242,Los Angeles,0.2705807,0.3053406,689,1.0,434422.915329,462845.04524,430883.333333,460812.5,,,,,,,,,,,,,,,438254.208333,470120.833333
760,,Los Angeles County ROP,Downey,90242,Los Angeles,(n/a),(n/a),(n/a),,434422.915329,462845.04524,430883.333333,460812.5,,,,,,,,,,,,,,,438254.208333,470120.833333
761,734.0,Palmdale Elementary,Palmdale,93550,Los Angeles,0.2704259,0.2993649,700,1.0,190750.0,205333.333333,196919.25,220070.416667,,,,,190234.416667,215716.625,225468.125,253089.166667,,,,,,,200953.458333,223141.25
762,,Antelope Valley ROP,Palmdale,93550,Los Angeles,(n/a),(n/a),(n/a),,190750.0,205333.333333,196919.25,220070.416667,,,,,190234.416667,215716.625,225468.125,253089.166667,,,,,,,200953.458333,223141.25
763,736.0,Fresno Unified,Fresno,93721,Fresno,0.269857,0.2573675,744,1.0,,,,,,,,,,,,,,,,,,,,
764,829.0,Fresno County Office Of Education,Fresno,93721,Fresno,0.1321992,0.1335073,822,0.0,,,,,,,,,,,,,,,,,,,,
765,739.0,Lynwood Unified,Lynwood,90262,Los Angeles,0.2666973,0.2748285,717,1.0,355769.23075,352612.7451,323554.083333,362612.416667,,,,,345595.0,387108.291667,,,,,,,,,324708.333333,363045.791667
766,742.0,Bakersfield City,Bakersfield,93305,Kern,0.2620768,0.2323828,763,1.0,131057.264956,124095.11312,134006.25,145108.333333,,,99999.75,109291.666667,139726.666667,155578.125,,,,,,,,,136379.166667,145943.75
767,743.0,Santa Rita Union Elementary,Salinas,93906,Monterey,0.2619303,0.2959727,702,1.0,357220.833333,376325.0,374358.333333,398104.166667,,,,,363734.75,394708.291667,,,,,,,,,385710.416667,406520.625
768,744.0,San Bernardino City Unified,San Bernardino,92410,San Bernardino,0.2608005,0.2318818,764,1.0,158110.859725,211450.9804,168529.083333,192750.0,,,,,,,,,,,,,,,173545.75,195529.166667
769,,San Bernardino County Office Of Education,San Bernardino,92410,San Bernardino,(n/a),(n/a),(n/a),,158110.859725,211450.9804,168529.083333,192750.0,,,,,,,,,,,,,,,173545.75,195529.166667
770,745.0,Kern County Office Of Education,Bakersfield,93301,Kern,0.2597762,0.2503074,752,1.0,175000.0,145000.0,193000.0,222562.5,,,,,,,,,,,,,,,214725.0,239599.833333
771,748.0,Hilmar Unified,Hilmar,95324,Merced,0.2572903,0.2893499,708,1.0,,,,,,,,,,,,,,,,,,,,
772,755.0,Kelseyville Unified,Kelseyville,95451,Lake,0.2486142,0.2698664,726,1.0,216208.526575,244441.6855,266950.0,285262.5,,,213414.5,234250.0,264166.666667,285941.666667,,,,,,,,,266037.5,285345.833333
773,757.0,Lindsay Unified,Lindsay,93247,Tulare,0.2477909,0.2096609,778,1.0,,,,,,,,,,,,,,,,,,,,
774,758.0,Big Oak Flat-Groveland Unified,Groveland,95321,Tuolumne,0.2476124,(n/a),(n/a),1.0,204283.559567,204117.64705,242908.333333,261366.125,,,,,249520.833333,259874.916667,,,,,,,,,245341.666667,269713.625
775,760.0,Anaheim City,Anaheim,92805,Orange,0.2431655,0.2712262,724,1.0,437229.166667,470825.0,446566.25,481427.333333,,,,438491.666667,472437.333333,499329.041667,,,,,387511.583333,400537.5,,,463670.333333,508345.0
776,762.0,Hueneme Elementary,Port Hueneme,93041,Ventura,0.2400574,0.2779742,715,1.0,325325.236527,342219.41176,338090.666667,350065.833333,,,303329.166667,300916.666667,354629.166667,387029.083333,,,,,315374.958333,324445.791667,,,,
777,763.0,Dos Palos Oro Loma Joint Unified,Dos Palos,93620,Merced,0.2392796,0.1720213,796,1.0,,,,,,,,,,,,,,,,,,,,
778,770.0,Barstow Unified,Barstow,92311,San Bernardino,0.2276258,0.2580838,742,1.0,105933.37104,112033.3145,101541.666667,120295.833333,,,,,95504.1666667,111991.666667,126133.291667,144050.0,,,,,,,101541.666667,120295.833333
779,772.0,Elverta Joint Elementary,Elverta,95626,Sacramento,0.2229692,0.2605481,737,1.0,,,,,,,,,,,,,,,,,,,,
780,773.0,Moreno Valley Unified,Moreno Valley,92553,Riverside,0.2140219,0.2397132,756,1.0,234875.0,249166.666667,235679.166667,253479.125,,,,,231945.333333,250382.791667,247108.291667,268591.416667,,,,,,,235958.333333,253616.625
781,774.0,Southern Kern Unified,Rosamond,93560,Kern,0.2140156,0.2106591,776,1.0,181433.4019,181815.61086,186658.125,212985.416667,,,,,150900.0,170440.833333,,,,,,,,,187253.958333,212764.583333
782,775.0,Gonzales Unified,Gonzales,93926,Monterey,0.2137106,0.1472158,810,1.0,,,,,,,,,,,,,,,,,,,,
783,777.0,Golden Plains Unified,San Joaquin,93660,Fresno,0.211444,0.1489191,809,1.0,,,,,,,,,,,,,,,,,,,,
784,779.0,McFarland Unified,Mc Farland,93250,Kern,0.2063832,0.2168744,772,1.0,,,,,,,,,,,,,,,,,,,,
785,783.0,Stanislaus County Office Of Education,Modesto,95354,Stanislaus,0.200944,(n/a),(n/a),0.0,180889.1629,203846.813733,,223070.833333,,,,,,231783.333333,,,,,,,,,198854.5,224402.083333
786,785.0,Banning Unified,Banning,92220,Riverside,0.1985954,0.2645539,732,0.0,204868.006991,214395.5,214866.666667,232308.333333,,,191945.833333,195785.0,214165.833333,231924.25,,,,,,,,,222970.833333,238245.833333
787,786.0,Richland Union Elementary,Shafter,93263,Kern,0.1984267,0.1262257,827,0.0,,,,,,,,,,,,,,,,,,,,
788,864.0,Maple Elementary,Shafter,93263,Kern,0.0090605,0.3162556,673,0.0,,,,,,,,,,,,,,,,,,,,
789,791.0,Rio Dell Elementary,Rio Dell,95562,Humboldt,0.185603,0.2228164,768,0.0,,,,,,,,,,,,,,,,,,,,
790,793.0,San Luis Obispo County Office Of Education,San Luis Obispo,93405,San Luis Obispo,0.1810176,0.1953476,785,0.0,571114.70588,575120.588233,717658.333333,727654.166667,,,,,,,,,,,,,,,762075.0,793500.0
791,794.0,Lamont Elementary,Lamont,93241,Kern,0.1809202,0.1397951,818,0.0,,,,,,,,,,,,,,,,,,,,
792,797.0,Palo Verde Unified,Blythe,92225,Riverside,0.1768457,0.16189,802,0.0,,150000.0,,,,,,,,,,,,,,,,,,
793,799.0,Arvin Union,Arvin,93203,Kern,0.1741725,0.1803708,789,0.0,,,,,,,,,,,,,,,,,,,,
794,852.0,Di Giorgio Elementary,Arvin,93203,Kern,0.0724984,0.0578953,846,0.0,,,,,,,,,,,,,,,,,,,,
795,802.0,Coachella Valley Unified,Thermal,92274,Riverside,0.1663736,0.139107,819,0.0,,110615.3846,116408.333333,131278.541667,,,,,,,,,,,,,,,115916.666667,131278.541667
796,804.0,Wilsona Elementary,Palmdale,93591,Los Angeles,0.1637842,0.1323847,823,0.0,,,,,,,,,,,,,,,,,,,,
797,808.0,Reef-Sunset Unified,Avenal,93204,Kings,0.1590977,0.157007,804,0.0,,,,,,,,,,,,,,,,,,,,
798,809.0,Adelanto Elementary,Adelanto,92301,San Bernardino,0.1590089,0.1262739,826,0.0,153745.955883,165291.666667,160404.166667,174964.833333,,,,,148608.333333,162103.916667,171050.0,188302.875,,,,,,,160470.833333,175179.083333
799,811.0,Calexico Unified,Calexico,92231,Imperial,0.1559834,0.1287401,825,0.0,193000.0,213549.0196,213900.0,239687.083333,,,,,,,,,,,,,,,217816.583333,241920.0
800,813.0,Mojave Unified,Mojave,93501,Kern,0.1538537,0.1851045,788,0.0,,,,,,,,,,,,,,,,,,,,
801,815.0,Alisal Union,Salinas,93905,Monterey,0.1519165,0.1546337,808,0.0,337415.158375,332346.078433,350445.454545,342587.5,,,,,,,,,,,,,,,358270.708333,357895.75
802,,Mission Trails ROP,Salinas,93905,Monterey,(n/a),(n/a),(n/a),,337415.158375,332346.078433,350445.454545,342587.5,,,,,,,,,,,,,,,358270.708333,357895.75
803,817.0,Ravenswood City Elementary,East Palo Alto,94303,San Mateo,0.1514388,0.18698,787,0.0,1001245.28119,1286040.3846,,,,,,,,,,,,,,,,,,
804,819.0,Ocean View,Oxnard,93033,Ventura,0.1477381,0.1793667,791,0.0,336098.6631,375486.38008,354668.916667,387854.125,,,,,356741.666667,381433.458333,,,,,,,,,367200.0,396904.0
805,821.0,Eastside Union Elementary,Lancaster,93535,Los Angeles,0.1459594,0.1368817,820,0.0,172979.166667,185625.0,173203.0,199136.0,,,,,164690.333333,195919.333333,189733.333333,211594.916667,,,,,,,174959.916667,201893.083333
806,823.0,Coalinga-Huron Unified,Coalinga,93210,Fresno,0.1408854,0.1630977,801,0.0,,,134000.0,149699.041667,,,,,,,,,,,,,,,134000.0,150002.25
807,824.0,Parlier Unified,Parlier,93648,Fresno,0.1394012,0.1198692,829,0.0,,,,,,,,,,,,,,,,,,,,
808,,Valley ROP,Parlier,93648,Fresno,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
809,826.0,Greenfield Union Elementary,Greenfield,93927,Monterey,0.1377773,0.1555039,807,0.0,,,,,,,,,,,,,,,,,,,,
810,827.0,Farmersville Unified,Farmersville,93223,Tulare,0.1363709,0.237129,760,0.0,,,,,,,,,,,,,,,,,,,,
811,830.0,Outside Creek Elementary,Visalia,93292,Tulare,0.1311154,0.0120352,855,0.0,198862.5,194983.333333,220807.208333,235807.708333,,,,,199108.333333,218208.208333,275567.428571,285474.916667,,,,,,,232407.458333,246167.333333
812,856.0,Stone Corral Elementary,Visalia,93292,Tulare,0.0638566,(n/a),(n/a),0.0,198862.5,194983.333333,220807.208333,235807.708333,,,,,199108.333333,218208.208333,275567.428571,285474.916667,,,,,,,232407.458333,246167.333333
813,834.0,SBE - Barack Obama Charter,Los Angeles,90059,Los Angeles,0.126312,0.156278,806,0.0,259000.0,307852.941175,263916.25,303608.125,,,,,258997.916667,306644.833333,,,,,,,,,263870.833333,304224.875
814,842.0,Lucerne Elementary,Lucerne,95458,Lake,0.1105976,0.1976541,783,0.0,,,,,,,,,,,,,,,,,,,,
815,847.0,Earlimart Elementary,Earlimart,93219,Tulare,0.0848437,0.0705156,842,0.0,,,,,,,,,,,,,,,,,,,,
816,,Allensworth Elementary,Earlimart,93219,Tulare,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
817,848.0,Sacramento County Office Of Education,Mather,95655,Sacramento,0.0840003,(n/a),(n/a),0.0,317500.0,,,,,,,,,,,,,,,,,,,
818,,Sacramento County ROP,Mather,95655,Sacramento,(n/a),(n/a),(n/a),,317500.0,,,,,,,,,,,,,,,,,,,
819,851.0,California Education Authority (Cea) Headquarters,Elk Grove,95758,Sacramento,0.0786448,0.0395197,850,0.0,295645.833333,314208.333333,314294.833333,336941.666667,,,,,281820.833333,307766.666667,345920.833333,368562.416667,,,,,,,321599.458333,339816.666667
820,854.0,Guadalupe Union Elementary,Guadalupe,93434,Santa Barbara,0.0674661,0.0316774,854,0.0,,,,,,,,,,,,,,,,,,,,
821,,Amador County ROP,Diamond Springs,95619,Amador,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
822,,Anahuacalmecac Inter. Univ. Prep. High Sch of N. America,Los Angeles,90032,Los Angeles,(n/a),(n/a),(n/a),,418939.851343,488745.588225,399562.5,494931.25,,,364843.791667,437572.416667,,,,,,,,,,,418142.666667,498805.75
823,,California Sch for the Deaf-Riverside (State Special Schl),Riverside,92506,Riverside,(n/a),(n/a),(n/a),,375395.833333,373962.5,426079.166667,446385.416667,,,293574.958333,313424.458333,359541.583333,382717.5,469762.5,500845.791667,,818236.363636,,,,,432912.5,453637.5
824,,California School For The Blind (State Special Schl),Fremont,94536,Alameda,(n/a),(n/a),(n/a),,726283.333333,787241.666667,707806.791667,798470.833333,,,,,732675.791667,824271.333333,,,,,441609.9,508215.583333,,,800130.25,897122.375
825,,California School For The Deaf-Fremont (State Special Schl),Fremont,94538,Alameda,(n/a),(n/a),(n/a),,660650.0,693783.333333,665430.041667,757377.666667,,,,,,764991.0,,,,,,,,,710475.083333,801354.208333
826,,Mission Valley ROC/P,Fremont,94538,Alameda,(n/a),(n/a),(n/a),,660650.0,693783.333333,665430.041667,757377.666667,,,,,,764991.0,,,,,,,,,710475.083333,801354.208333
827,,Central Orange County Cte Partnership (Ctep),Santa Ana,92706,Orange,(n/a),(n/a),(n/a),,531826.680686,623132.35295,572633.333333,642345.833333,,,,,,,,,,,,,,,596841.666667,655079.166667
828,,Compton Unified ROP,Compton,90220,Los Angeles,(n/a),(n/a),(n/a),,291799.915162,300375.0,272275.0,307087.375,,,239687.5,260470.791667,284033.291667,318308.333333,,,,,,,,,279620.833333,313766.25
829,,Corcoran Joint Unified,Corcoran,93212,Kings,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
830,,East Bay Regional Occupational Agency (Rop),Oakland,94606,Alameda,(n/a),(n/a),(n/a),,520000.0,,,,,,,,,,,,,,,,,,,
831,,SBE - Aspire Vanguard College Preparatory Academy,Oakland,94606,Alameda,(n/a),(n/a),(n/a),,520000.0,,,,,,,,,,,,,,,,,,,
832,,Eden Area ROP,Hayward,94545,Alameda,(n/a),(n/a),(n/a),,457721.1086,499211.17648,532271.166667,547765.583333,,,,,,,,,,,,,,,604419.1,576611.5
833,,Eureka Union,Granite Bay,95746,Placer,(n/a),(n/a),(n/a),,662833.333333,696908.333333,747453.75,818000.0,,,,,591294.75,646575.0,747453.75,849566.666667,1064055.83333,1020673.58333,,,,,747453.75,817833.333333
834,,Fowler Unified,Fowler,93625,Fresno,(n/a),(n/a),(n/a),,,,,,,,,,,,,,,,,,,,,
835,,Graves Elementary,Salinas,93908,Monterey,(n/a),(n/a),(n/a),,621078.431367,679067.8733,778937.5,804791.666667,,,,,,717954.545455,,,,,,,,,790479.083333,821108.333333
836,,Washington Union Elementary,Salinas,93908,Monterey,(n/a),(n/a),(n/a),,621078.431367,679067.8733,778937.5,804791.666667,,,,,,717954.545455,,,,,,,,,790479.083333,821108.333333
837,,Hermosa Beach City Elementary,Hermosa Beach,90254,Los Angeles,(n/a),(n/a),(n/a),,1254853.31825,1246610.0,1771000.0,1795287.5,,,,,,,,,,,,,,,2055875.0,2165875.0
838,,Jamul-Dulzura Union Elementary,Jamul,91935,San Diego,(n/a),(n/a),(n/a),,,561000.0,699478.571429,651566.666667,,,,,,,,,,,,,,,699478.571429,651566.666667
839,,La Puente Valley ROP,La Puente,91744,Los Angeles,(n/a),(n/a),(n/a),,374376.61765,391820.833333,376544.291667,408305.375,,,,,367298.458333,397516.166667,399329.166667,426488.166667,,,,,,,380404.125,410647.291667
840,,Lagunita Elementary,Salinas,93907,Monterey,(n/a),(n/a),(n/a),,,500000.0,,,,,,,499211.111111,538082.75,,,,,,,,,,
841,,Long Beach Unified ROP,Long Beach,90813,Los Angeles,(n/a),(n/a),(n/a),,330000.0,232000.0,305970.833333,327669.708333,,,,,,,,,,,,,597932.916667,641316.666667,,
842,,Metro Education,San Jose,95136,Santa Clara,(n/a),(n/a),(n/a),,677958.333333,722833.333333,692473.375,742359.958333,,,,,647406.318182,670500.458333,792621.555556,821455.958333,,,,,,,770711.208333,808123.791667
843,,Napa County Office Of Education,Napa,94559,Napa,(n/a),(n/a),(n/a),,528909.829056,530836.7647,595466.666667,621702.083333,,,511141.166667,530370.833333,,,,,,,,,,,619816.666667,657962.5
844,,North Orange County ROP,Anaheim,92801,Orange,(n/a),(n/a),(n/a),,430783.68778,440183.823525,434400.833333,468051.416667,,,,,428147.458333,465997.291667,,,,,,,,,453384.208333,487720.416667
845,,Placer Hills Union Elementary,Meadow Vista,95722,Placer,(n/a),(n/a),(n/a),,,450000.0,,,,,,,,,,,,,,,,,,
846,,San Antonio ROP,Pomona,91768,Los Angeles,(n/a),(n/a),(n/a),,332667.60935,355000.0,341985.375,378319.75,,,,,,,,,,,,,,,338382.833333,369586.375
